anomaly_id,date,kpi,tier,severity,direction,deviation_pct,z_score,suspected_driver_kpi,driver_direction,root_cause_confidence,confidence_tier,is_externally_driven,external_driver_type,actionability_score,actionability_label,escalation_suppressed,rca_narrative,revenue_at_risk,margin_impact,customer_impact,monthly_shortfall,impact_pct_of_plan,impact_narrative,priority_score,priority_band,priority_rank,layer4_priority_flag,immediate_action,short_term_fix,recommended_owner,effort_level,llm_enhanced,urgency_label,delivery_channel,delivery_status,sent_at,message_id,recipient,alert_subject
ANO-20240710-INV,2024-07-10,inventory_health,3,LOW,DOWN,152.83,-1.4533,inventory_health,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] inventory_health moved DOWN +152.8% on 2024-07-10. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-18799.94,-9339.47,236,-80571.15,-22.9245,"Inventory health score surged +152.8% above forecast. Weekly revenue uplift: +$18,800 (+$80,571 monthly, 22.9% above plan). Approximately 236 customers contributed to the uplift.",0.606069,MEDIUM,123,MONITOR,Identify SKUs contributing most to health decline; check incoming shipment ETAs and supplier status,Expedite reorders for critical SKUs; adjust safety stock levels based on current demand trajectory,Supply Chain,M,False,Weekly,Digest,SCHEDULED,2024-07-15 09:00:00,MSG-MON-0010,analytics-team-dl@company.com,[MONITOR] Inventory Health DOWN +152.8% — Priority #123 | 2024-07-10
ANO-20240711-INV,2024-07-11,inventory_health,3,LOW,DOWN,47.83,-0.6578,inventory_health,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] inventory_health moved DOWN +47.8% on 2024-07-11. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-5883.67,-2922.9,74,-25215.72,-7.1745,"Inventory health score surged +47.8% above forecast. Weekly revenue uplift: +$5,884 (+$25,216 monthly, 7.2% above plan). Approximately 74 customers contributed to the uplift.",0.574073,MEDIUM,146,MONITOR,Identify SKUs contributing most to health decline; check incoming shipment ETAs and supplier status,Expedite reorders for critical SKUs; adjust safety stock levels based on current demand trajectory,Supply Chain,M,False,Weekly,Digest,SCHEDULED,2024-07-15 09:00:00,MSG-MON-0021,analytics-team-dl@company.com,[MONITOR] Inventory Health DOWN +47.8% — Priority #146 | 2024-07-11
ANO-20240820-INV,2024-08-20,inventory_health,3,LOW,UP,84.2,1.3739,inventory_health,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] inventory_health moved UP +84.2% on 2024-08-20. Root: inventory_health (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-10357.62,-5145.48,130,-44389.79,-12.63,"Inventory health score surged +84.2% above forecast. Weekly revenue uplift: +$10,358 (+$44,390 monthly, 12.6% above plan). Approximately 130 customers contributed to the uplift.",0.58965,MEDIUM,132,SUPPRESSED,Confirm inventory accuracy across all warehouse locations and channels; check for data entry corrections,Review slow-moving SKUs and consider targeted markdowns to maintain healthy stock turns,Supply Chain / Merchandising,L,False,Suppressed,,SUPPRESSED,2024-08-20 09:00:00,MSG-SUP-0100,audit-log@company.com,"[SUPPRESSED] Inventory Health UP +84.2% — Positive change, no alert needed | 2024-08-20"
ANO-20240821-INV,2024-08-21,inventory_health,3,LOW,UP,104.56,1.8568,inventory_health,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] inventory_health moved UP +104.6% on 2024-08-21. Root: inventory_health (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-12862.14,-6389.68,161,-55123.47,-15.684,"Inventory health score surged +104.6% above forecast. Weekly revenue uplift: +$12,862 (+$55,123 monthly, 15.7% above plan). Approximately 161 customers contributed to the uplift.",0.595615,MEDIUM,129,SUPPRESSED,Confirm inventory accuracy across all warehouse locations and channels; check for data entry corrections,Review slow-moving SKUs and consider targeted markdowns to maintain healthy stock turns,Supply Chain / Merchandising,L,False,Suppressed,,SUPPRESSED,2024-08-21 09:00:00,MSG-SUP-0099,audit-log@company.com,"[SUPPRESSED] Inventory Health UP +104.6% — Positive change, no alert needed | 2024-08-21"
ANO-20241105-INV,2024-11-05,inventory_health,3,LOW,UP,25.11,1.4529,inventory_health,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] inventory_health moved UP +25.1% on 2024-11-05. Root: inventory_health (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-3088.83,-1534.48,39,-13237.86,-3.7665,"Inventory health score surged +25.1% above forecast. Weekly revenue uplift: +$3,089 (+$13,238 monthly, 3.8% above plan). Approximately 39 customers contributed to the uplift.",0.556325,MEDIUM,153,SUPPRESSED,Confirm inventory accuracy across all warehouse locations and channels; check for data entry corrections,Review slow-moving SKUs and consider targeted markdowns to maintain healthy stock turns,Supply Chain / Merchandising,L,False,Suppressed,,SUPPRESSED,2024-11-05 09:00:00,MSG-SUP-0113,audit-log@company.com,"[SUPPRESSED] Inventory Health UP +25.1% — Positive change, no alert needed | 2024-11-05"
ANO-20241129-INV,2024-11-29,inventory_health,3,LOW,DOWN,-96.34,-1.8103,inventory_health,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] inventory_health moved DOWN -96.3% on 2024-11-29. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,11850.98,5887.36,149,50789.93,14.451,"Inventory health score is tracking $11,851 below forecast for the week. At current trajectory, this represents a $50,790 monthly shortfall — 14.5% below plan. Approximately 149 customers experienced degraded inventory health score.",0.593359,MEDIUM,130,MONITOR,Identify SKUs contributing most to health decline; check incoming shipment ETAs and supplier status,Expedite reorders for critical SKUs; adjust safety stock levels based on current demand trajectory,Supply Chain,M,False,Weekly,Digest,SCHEDULED,2024-12-02 09:00:00,MSG-MON-0013,analytics-team-dl@company.com,[MONITOR] Inventory Health DOWN -96.3% — Priority #130 | 2024-11-29
ANO-20241202-INV,2024-12-02,inventory_health,3,LOW,DOWN,-51.32,-0.5261,inventory_health,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] inventory_health moved DOWN -51.3% on 2024-12-02. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,6312.98,3136.17,79,27055.63,7.698,"Inventory health score is tracking $6,313 below forecast for the week. At current trajectory, this represents a $27,056 monthly shortfall — 7.7% below plan. Approximately 79 customers experienced degraded inventory health score.",0.576013,MEDIUM,144,MONITOR,Identify SKUs contributing most to health decline; check incoming shipment ETAs and supplier status,Expedite reorders for critical SKUs; adjust safety stock levels based on current demand trajectory,Supply Chain,M,False,Weekly,Digest,SCHEDULED,2024-12-09 09:00:00,MSG-MON-0019,analytics-team-dl@company.com,[MONITOR] Inventory Health DOWN -51.3% — Priority #144 | 2024-12-02
ANO-20241214-INV,2024-12-14,inventory_health,3,LOW,UP,239.11,1.5676,inventory_health,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] inventory_health moved UP +239.1% on 2024-12-14. Root: inventory_health (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-29413.42,-14612.06,369,-126057.5,-35.8665,"Inventory health score surged +239.1% above forecast. Weekly revenue uplift: +$29,413 (+$126,058 monthly, 35.9% above plan). Approximately 369 customers contributed to the uplift.",0.618397,MEDIUM,119,SUPPRESSED,Confirm inventory accuracy across all warehouse locations and channels; check for data entry corrections,Review slow-moving SKUs and consider targeted markdowns to maintain healthy stock turns,Supply Chain / Merchandising,L,False,Suppressed,,SUPPRESSED,2024-12-14 09:00:00,MSG-SUP-0094,audit-log@company.com,"[SUPPRESSED] Inventory Health UP +239.1% — Positive change, no alert needed | 2024-12-14"
ANO-20241216-INV,2024-12-16,inventory_health,3,LOW,DOWN,-10.2,-0.16,inventory_health,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] inventory_health moved DOWN -10.2% on 2024-12-16. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,1254.72,623.32,16,5377.38,1.53,"Inventory health score is tracking $1,255 below forecast for the week. At current trajectory, this represents a $5,377 monthly shortfall — 1.5% below plan. Approximately 16 customers experienced degraded inventory health score.",0.531511,MEDIUM,172,MONITOR,Identify SKUs contributing most to health decline; check incoming shipment ETAs and supplier status,Expedite reorders for critical SKUs; adjust safety stock levels based on current demand trajectory,Supply Chain,M,False,Weekly,Digest,SCHEDULED,2024-12-23 09:00:00,MSG-MON-0034,analytics-team-dl@company.com,[MONITOR] Inventory Health DOWN -10.2% — Priority #172 | 2024-12-16
ANO-20250114-INV,2025-01-14,inventory_health,3,LOW,UP,32.5,1.4108,inventory_health,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] inventory_health moved UP +32.5% on 2025-01-14. Root: inventory_health (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,-3997.89,-1986.08,50,-17133.82,-4.875,"Inventory health score surged +32.5% above forecast. Weekly revenue uplift: +$3,998 (+$17,134 monthly, 4.9% above plan). Approximately 50 customers contributed to the uplift.",0.56343,MEDIUM,150,SUPPRESSED,Confirm inventory accuracy across all warehouse locations and channels; check for data entry corrections,Review slow-moving SKUs and consider targeted markdowns to maintain healthy stock turns,Supply Chain / Merchandising,L,False,Suppressed,,SUPPRESSED,2025-01-14 09:00:00,MSG-SUP-0111,audit-log@company.com,"[SUPPRESSED] Inventory Health UP +32.5% — Positive change, no alert needed | 2025-01-14"
ANO-20250126-INV,2025-01-26,inventory_health,3,LOW,DOWN,53.45,-0.9349,inventory_health,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] inventory_health moved DOWN +53.5% on 2025-01-26. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-6575.0,-3266.34,82,-28178.55,-8.0175,"Inventory health score surged +53.5% above forecast. Weekly revenue uplift: +$6,575 (+$28,179 monthly, 8.0% above plan). Approximately 82 customers contributed to the uplift.",0.577133,MEDIUM,142,MONITOR,Identify SKUs contributing most to health decline; check incoming shipment ETAs and supplier status,Expedite reorders for critical SKUs; adjust safety stock levels based on current demand trajectory,Supply Chain,M,False,Weekly,Digest,SCHEDULED,2025-01-27 09:00:00,MSG-MON-0018,analytics-team-dl@company.com,[MONITOR] Inventory Health DOWN +53.5% — Priority #142 | 2025-01-26
ANO-20250127-INV,2025-01-27,inventory_health,3,LOW,DOWN,80.39,-1.4505,inventory_health,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] inventory_health moved DOWN +80.4% on 2025-01-27. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-9888.94,-4912.65,124,-42381.17,-12.0585,"Inventory health score surged +80.4% above forecast. Weekly revenue uplift: +$9,889 (+$42,381 monthly, 12.1% above plan). Approximately 124 customers contributed to the uplift.",0.588374,MEDIUM,133,MONITOR,Identify SKUs contributing most to health decline; check incoming shipment ETAs and supplier status,Expedite reorders for critical SKUs; adjust safety stock levels based on current demand trajectory,Supply Chain,M,False,Weekly,Digest,SCHEDULED,2025-02-03 09:00:00,MSG-MON-0015,analytics-team-dl@company.com,[MONITOR] Inventory Health DOWN +80.4% — Priority #133 | 2025-01-27
ANO-20250128-INV,2025-01-28,inventory_health,3,LOW,DOWN,27.54,-0.6826,inventory_health,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] inventory_health moved DOWN +27.5% on 2025-01-28. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-3387.75,-1682.97,42,-14518.94,-4.131,"Inventory health score surged +27.5% above forecast. Weekly revenue uplift: +$3,388 (+$14,519 monthly, 4.1% above plan). Approximately 42 customers contributed to the uplift.",0.558869,MEDIUM,152,MONITOR,Identify SKUs contributing most to health decline; check incoming shipment ETAs and supplier status,Expedite reorders for critical SKUs; adjust safety stock levels based on current demand trajectory,Supply Chain,M,False,Weekly,Digest,SCHEDULED,2025-02-03 09:00:00,MSG-MON-0022,analytics-team-dl@company.com,[MONITOR] Inventory Health DOWN +27.5% — Priority #152 | 2025-01-28
ANO-20250129-INV,2025-01-29,inventory_health,3,LOW,UP,-11.44,0.5499,inventory_health,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] inventory_health moved UP -11.4% on 2025-01-29. Root: inventory_health (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,1407.26,699.1,18,6031.11,1.716,"Inventory health score is tracking $1,407 below forecast for the week. At current trajectory, this represents a $6,031 monthly shortfall — 1.7% below plan. Approximately 18 customers experienced degraded inventory health score.",0.534672,MEDIUM,167,SUPPRESSED,Confirm inventory accuracy across all warehouse locations and channels; check for data entry corrections,Review slow-moving SKUs and consider targeted markdowns to maintain healthy stock turns,Supply Chain / Merchandising,L,False,Suppressed,,SUPPRESSED,2025-01-29 09:00:00,MSG-SUP-0118,audit-log@company.com,"[SUPPRESSED] Inventory Health UP -11.4% — Positive change, no alert needed | 2025-01-29"
ANO-20250131-INV,2025-01-31,inventory_health,3,LOW,UP,-38.69,1.2941,inventory_health,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] inventory_health moved UP -38.7% on 2025-01-31. Root: inventory_health (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,4759.34,2364.35,60,20397.16,5.8035,"Inventory health score is tracking $4,759 below forecast for the week. At current trajectory, this represents a $20,397 monthly shortfall — 5.8% below plan. Approximately 60 customers experienced degraded inventory health score.",0.568232,MEDIUM,149,SUPPRESSED,Confirm inventory accuracy across all warehouse locations and channels; check for data entry corrections,Review slow-moving SKUs and consider targeted markdowns to maintain healthy stock turns,Supply Chain / Merchandising,L,False,Suppressed,,SUPPRESSED,2025-01-31 09:00:00,MSG-SUP-0110,audit-log@company.com,"[SUPPRESSED] Inventory Health UP -38.7% — Positive change, no alert needed | 2025-01-31"
ANO-20250201-INV,2025-02-01,inventory_health,3,LOW,UP,-39.29,1.079,inventory_health,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] inventory_health moved UP -39.3% on 2025-02-01. Root: inventory_health (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,4833.14,2401.02,61,20713.48,5.8935,"Inventory health score is tracking $4,833 below forecast for the week. At current trajectory, this represents a $20,713 monthly shortfall — 5.9% below plan. Approximately 61 customers experienced degraded inventory health score.",0.568656,MEDIUM,148,SUPPRESSED,Confirm inventory accuracy across all warehouse locations and channels; check for data entry corrections,Review slow-moving SKUs and consider targeted markdowns to maintain healthy stock turns,Supply Chain / Merchandising,L,False,Suppressed,,SUPPRESSED,2025-02-01 09:00:00,MSG-SUP-0109,audit-log@company.com,"[SUPPRESSED] Inventory Health UP -39.3% — Positive change, no alert needed | 2025-02-01"
ANO-20250204-INV,2025-02-04,inventory_health,3,LOW,UP,-60.33,0.9263,inventory_health,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] inventory_health moved UP -60.3% on 2025-02-04. Root: inventory_health (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,7421.32,3686.78,93,31805.65,9.0495,"Inventory health score is tracking $7,421 below forecast for the week. At current trajectory, this represents a $31,806 monthly shortfall — 9.0% below plan. Approximately 93 customers experienced degraded inventory health score.",0.580468,MEDIUM,141,SUPPRESSED,Confirm inventory accuracy across all warehouse locations and channels; check for data entry corrections,Review slow-moving SKUs and consider targeted markdowns to maintain healthy stock turns,Supply Chain / Merchandising,L,False,Suppressed,,SUPPRESSED,2025-02-04 09:00:00,MSG-SUP-0106,audit-log@company.com,"[SUPPRESSED] Inventory Health UP -60.3% — Positive change, no alert needed | 2025-02-04"
ANO-20250525-INV,2025-05-25,inventory_health,3,LOW,DOWN,106.66,-0.8351,inventory_health,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] inventory_health moved DOWN +106.7% on 2025-05-25. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-13120.47,-6518.01,165,-56230.58,-15.999,"Inventory health score surged +106.7% above forecast. Weekly revenue uplift: +$13,120 (+$56,231 monthly, 16.0% above plan). Approximately 165 customers contributed to the uplift.",0.596162,MEDIUM,128,MONITOR,Identify SKUs contributing most to health decline; check incoming shipment ETAs and supplier status,Expedite reorders for critical SKUs; adjust safety stock levels based on current demand trajectory,Supply Chain,M,False,Weekly,Digest,SCHEDULED,2025-05-26 09:00:00,MSG-MON-0012,analytics-team-dl@company.com,[MONITOR] Inventory Health DOWN +106.7% — Priority #128 | 2025-05-25
ANO-20250917-INV,2025-09-17,inventory_health,3,LOW,UP,-21.78,0.3475,inventory_health,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] inventory_health moved UP -21.8% on 2025-09-17. Root: inventory_health (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,2679.2,1330.98,34,11482.3,3.267,"Inventory health score is tracking $2,679 below forecast for the week. At current trajectory, this represents a $11,482 monthly shortfall — 3.3% below plan. Approximately 34 customers experienced degraded inventory health score.",0.552406,MEDIUM,155,SUPPRESSED,Confirm inventory accuracy across all warehouse locations and channels; check for data entry corrections,Review slow-moving SKUs and consider targeted markdowns to maintain healthy stock turns,Supply Chain / Merchandising,L,False,Suppressed,,SUPPRESSED,2025-09-17 09:00:00,MSG-SUP-0115,audit-log@company.com,"[SUPPRESSED] Inventory Health UP -21.8% — Positive change, no alert needed | 2025-09-17"
ANO-20250924-INV,2025-09-24,inventory_health,3,LOW,DOWN,10.32,-0.1929,inventory_health,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] inventory_health moved DOWN +10.3% on 2025-09-24. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-1269.48,-630.66,16,-5440.65,-1.548,"Inventory health score surged +10.3% above forecast. Weekly revenue uplift: +$1,269 (+$5,441 monthly, 1.5% above plan). Approximately 16 customers contributed to the uplift.",0.531834,MEDIUM,171,MONITOR,Identify SKUs contributing most to health decline; check incoming shipment ETAs and supplier status,Expedite reorders for critical SKUs; adjust safety stock levels based on current demand trajectory,Supply Chain,M,False,Weekly,Digest,SCHEDULED,2025-09-29 09:00:00,MSG-MON-0033,analytics-team-dl@company.com,[MONITOR] Inventory Health DOWN +10.3% — Priority #171 | 2025-09-24
ANO-20250925-INV,2025-09-25,inventory_health,3,LOW,DOWN,14.29,-0.3645,inventory_health,DOWN,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] inventory_health moved DOWN +14.3% on 2025-09-25. Root: inventory_health (no deeper driver above watch threshold). No external suppression. Fully actionable.,-1757.84,-873.26,22,-7533.61,-2.1435,"Inventory health score surged +14.3% above forecast. Weekly revenue uplift: +$1,758 (+$7,534 monthly, 2.1% above plan). Approximately 22 customers contributed to the uplift.",0.540798,MEDIUM,164,MONITOR,Identify SKUs contributing most to health decline; check incoming shipment ETAs and supplier status,Expedite reorders for critical SKUs; adjust safety stock levels based on current demand trajectory,Supply Chain,M,False,Weekly,Digest,SCHEDULED,2025-09-29 09:00:00,MSG-MON-0028,analytics-team-dl@company.com,[MONITOR] Inventory Health DOWN +14.3% — Priority #164 | 2025-09-25
ANO-20251128-INV,2025-11-28,inventory_health,3,LOW,UP,-15.44,0.3912,inventory_health,UP,,UNAVAILABLE,False,none,1.0,SUPPRESSED,True,[LOW] inventory_health moved UP -15.4% on 2025-11-28. Root: inventory_health (no deeper driver above watch threshold). Positive/expected direction change -- not an issue. Escalation SUPPRESSED.,1899.31,943.54,24,8139.88,2.316,"Inventory health score is tracking $1,899 below forecast for the week. At current trajectory, this represents a $8,140 monthly shortfall — 2.3% below plan. Approximately 24 customers experienced degraded inventory health score.",0.54293,MEDIUM,162,SUPPRESSED,Confirm inventory accuracy across all warehouse locations and channels; check for data entry corrections,Review slow-moving SKUs and consider targeted markdowns to maintain healthy stock turns,Supply Chain / Merchandising,L,False,Suppressed,,SUPPRESSED,2025-11-28 09:00:00,MSG-SUP-0117,audit-log@company.com,"[SUPPRESSED] Inventory Health UP -15.4% — Positive change, no alert needed | 2025-11-28"
ANO-20240417-DSC,2024-04-17,avg_discount_pct,3,LOW,UP,25.16,1.8377,avg_discount_pct,UP,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] avg_discount_pct moved UP +25.2% on 2024-04-17. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.,1648.36,818.88,21,7064.41,2.01,"Average discount rate is tracking $1,648 below forecast for the week. At current trajectory, this represents a $7,064 monthly shortfall — 2.0% below plan. Approximately 21 customers experienced degraded average discount rate.",0.539027,MEDIUM,165,MONITOR,Identify which coupon codes or promotions are over-indexing; check for leaked or unauthorised codes,Cap active discount depth and audit promo calendar for unintended offer stacking,Pricing / Promotions,M,False,Weekly,Digest,SCHEDULED,2024-04-22 09:00:00,MSG-MON-0029,analytics-team-dl@company.com,[MONITOR] Avg. Discount % UP +25.2% — Priority #165 | 2024-04-17
ANO-20240618-DSC,2024-06-18,avg_discount_pct,3,LOW,UP,34.86,2.1964,avg_discount_pct,UP,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] avg_discount_pct moved UP +34.9% on 2024-06-18. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.,2247.02,1116.28,28,9630.09,2.74,"Average discount rate is tracking $2,247 below forecast for the week. At current trajectory, this represents a $9,630 monthly shortfall — 2.7% below plan. Approximately 28 customers experienced degraded average discount rate.",0.547561,MEDIUM,156,MONITOR,Identify which coupon codes or promotions are over-indexing; check for leaked or unauthorised codes,Cap active discount depth and audit promo calendar for unintended offer stacking,Pricing / Promotions,M,False,Weekly,Digest,SCHEDULED,2024-06-24 09:00:00,MSG-MON-0023,analytics-team-dl@company.com,[MONITOR] Avg. Discount % UP +34.9% — Priority #156 | 2024-06-18
ANO-20240619-DSC,2024-06-19,avg_discount_pct,3,LOW,UP,30.12,1.5021,avg_discount_pct,UP,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] avg_discount_pct moved UP +30.1% on 2024-06-19. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.,2050.2,1018.5,26,8786.58,2.5,"Average discount rate is tracking $2,050 below forecast for the week. At current trajectory, this represents a $8,787 monthly shortfall — 2.5% below plan. Approximately 26 customers experienced degraded average discount rate.",0.545036,MEDIUM,159,MONITOR,Identify which coupon codes or promotions are over-indexing; check for leaked or unauthorised codes,Cap active discount depth and audit promo calendar for unintended offer stacking,Pricing / Promotions,M,False,Weekly,Digest,SCHEDULED,2024-06-24 09:00:00,MSG-MON-0025,analytics-team-dl@company.com,[MONITOR] Avg. Discount % UP +30.1% — Priority #159 | 2024-06-19
ANO-20240620-DSC,2024-06-20,avg_discount_pct,3,LOW,UP,28.64,1.3271,avg_discount_pct,UP,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] avg_discount_pct moved UP +28.6% on 2024-06-20. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.,2099.41,1042.95,26,8997.45,2.56,"Average discount rate is tracking $2,099 below forecast for the week. At current trajectory, this represents a $8,997 monthly shortfall — 2.6% below plan. Approximately 26 customers experienced degraded average discount rate.",0.545689,MEDIUM,157,MONITOR,Identify which coupon codes or promotions are over-indexing; check for leaked or unauthorised codes,Cap active discount depth and audit promo calendar for unintended offer stacking,Pricing / Promotions,M,False,Weekly,Digest,SCHEDULED,2024-06-24 09:00:00,MSG-MON-0024,analytics-team-dl@company.com,[MONITOR] Avg. Discount % UP +28.6% — Priority #157 | 2024-06-20
ANO-20240621-DSC,2024-06-21,avg_discount_pct,3,LOW,UP,3.97,0.2142,avg_discount_pct,UP,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] avg_discount_pct moved UP +4.0% on 2024-06-21. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.,303.43,150.74,4,1300.41,0.37,"Average discount rate is tracking $303 below forecast for the week. At current trajectory, this represents a $1,300 monthly shortfall — 0.4% below plan. Approximately 4 customers experienced degraded average discount rate.",0.492414,LOW,178,MONITOR,Identify which coupon codes or promotions are over-indexing; check for leaked or unauthorised codes,Cap active discount depth and audit promo calendar for unintended offer stacking,Pricing / Promotions,M,False,Weekly,Digest,SCHEDULED,2024-06-24 09:00:00,MSG-MON-0040,analytics-team-dl@company.com,[MONITOR] Avg. Discount % UP +4.0% — Priority #178 | 2024-06-21
ANO-20240622-DSC,2024-06-22,avg_discount_pct,3,LOW,UP,0.41,0.0284,avg_discount_pct,UP,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] avg_discount_pct moved UP +0.4% on 2024-06-22. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.,32.8,16.3,1,140.59,0.04,"Average discount rate is tracking $33 below forecast for the week. At current trajectory, this represents a $141 monthly shortfall — 0.0% below plan. Approximately 1 customers experienced degraded average discount rate.",0.431138,LOW,183,MONITOR,Identify which coupon codes or promotions are over-indexing; check for leaked or unauthorised codes,Cap active discount depth and audit promo calendar for unintended offer stacking,Pricing / Promotions,M,False,Weekly,Digest,SCHEDULED,2024-06-24 09:00:00,MSG-MON-0041,analytics-team-dl@company.com,[MONITOR] Avg. Discount % UP +0.4% — Priority #183 | 2024-06-22
ANO-20240820-DSC,2024-08-20,avg_discount_pct,3,LOW,UP,15.38,1.4517,avg_discount_pct,UP,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] avg_discount_pct moved UP +15.4% on 2024-08-20. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.,984.1,488.88,12,4217.56,1.2,"Average discount rate is tracking $984 below forecast for the week. At current trajectory, this represents a $4,218 monthly shortfall — 1.2% below plan. Approximately 12 customers experienced degraded average discount rate.",0.52482,MEDIUM,174,MONITOR,Identify which coupon codes or promotions are over-indexing; check for leaked or unauthorised codes,Cap active discount depth and audit promo calendar for unintended offer stacking,Pricing / Promotions,M,False,Weekly,Digest,SCHEDULED,2024-08-26 09:00:00,MSG-MON-0036,analytics-team-dl@company.com,[MONITOR] Avg. Discount % UP +15.4% — Priority #174 | 2024-08-20
ANO-20240821-DSC,2024-08-21,avg_discount_pct,3,LOW,UP,10.29,0.9958,avg_discount_pct,UP,,UNAVAILABLE,False,none,1.0,HIGH,False,[LOW] avg_discount_pct moved UP +10.3% on 2024-08-21. Root: avg_discount_pct (no deeper driver above watch threshold). No external suppression. Fully actionable.,680.67,338.14,9,2917.14,0.83,"Average discount rate is tracking $681 below forecast for the week. At current trajectory, this represents a $2,917 monthly shortfall — 0.8% below plan. Approximately 9 customers experienced degraded average discount rate.",0.514666,MEDIUM,175,MONITOR,Identify which coupon codes or promotions are over-indexing; check for leaked or unauthorised codes,Cap active discount depth and audit promo calendar for unintended offer stacking,Pricing / Promotions,M,False,Weekly,Digest,SCHEDULED,2024-08-26 09:00:00,MSG-MON-0037,analytics-team-dl@company.com,[MONITOR] Avg. Discount % UP +10.3% — Priority #175 | 2024-08-21
